"age","gender","height","weight","weekly_km","country","shoe_brand","marathons_xp","personal_best","injured_prev_mth","injured_prev_qtr","injured_prev_hy"
45,"Male",153,52,10,"Australia","Adidas",2,368,0,0,0
26,"Female",179,78,37,"Australia","Saucony",2,326,0,0,0
40,"Male",185,84,35,"Australia","Saucony",2,277,0,1,1
21,"Female",163,70,34,"Australia","Adidas",0,NA,0,1,1
32,"Male",182,86,49,"Australia","Asics",2,271,0,0,0
28,"Male",183,77,55,"Australia","Nike",3,257,0,0,0
41,"Female",181,78,28,"Australia","Asics",1,324,0,1,1
21,"Male",149,57,54,"Australia","Adidas",1,266,0,0,0
19,"Male",167,63,31,"Australia","Nike",6,278,0,0,0
41,"Female",170,75,66,"Australia","Adidas",4,277,0,0,0
23,"Male",166,73,41,"Aus","Asics",3,286,0,0,0
19,"Female",176,68,55,"Australia","Asics",2,251,0,0,0
29,"Female",171,72,48,"Australia","Saucony",3,290,0,0,0
27,"Female",157,58,12,"Australia","Brooks",1,264,0,0,1
23,"Male",175,78,9,"Australia","Asics",2,264,0,0,0
36,"Male",147,55,17,"Australia","Adidas",2,322,0,0,0
25,"Male",191,75,44,"Australia","Brooks",2,262,0,0,0
26,"Male",157,68,34,"Australia","Saucony",3,306,0,0,0
25,"Female",165,71,40,"Australia","Adidas",0,NA,0,0,0
37,"Female",181,74,17,"Australia","Asics",2,335,0,0,0
24,"Female",155,57,59,"Australia","Nike",0,NA,0,0,0
19,"Male",157,59,56,"Australia","Nike",3,280,0,1,1
32,"Female",160,67,25,"Australia","Brooks",1,332,0,0,0
36,"Male",145,56,68,"Australia","Saucony",4,311,0,0,0
28,"Female",176,75,41,"Germany","Nike",0,NA,0,0,0
20,"Female",151,62,44,"Australia","Asics",0,NA,0,0,1
24,"Male",191,87,31,"Australia","Saucony",0,NA,0,0,0
27,"Male",172,76,35,NA,"Brooks",3,269,0,0,1
32,"Male",162,65,47,"Australia","Saucony",2,292,0,0,0
19,"Male",164,65,20,"USA","Adidas",1,196,0,0,0
23,"Female",159,58,36,"Australia","Brooks",1,399,0,0,1
25,"Female",160,60,57,"UK","Nike",5,308,0,0,0
32,"Male",185,87,40,"Australia","Asics",3,295,0,0,1
27,"Female",153,61,29,"UK","Nike",1,263,0,0,0
30,"Male",140,46,41,"Australia","Brooks",3,280,0,0,0
21,"Female",147,63,39,"Australia",NA,1,226,0,0,0
29,"Female",182,87,27,"Japan","Saucony",3,306,0,0,0
22,"Male",168,999,11,"Japan","Saucony",1,236,0,0,1
25,"Female",156,64,12,"USA","Adidas",3,299,0,0,0
36,"Female",163,71,33,"Australia","Asics",2,352,0,0,0
35,"Male",155,59,29,"Australia","Brooks",4,NA,0,0,0
30,"Female",175,83,76,"Australia","Adidas",1,304,0,0,0
34,"Female",162,72,31,"Australia","Brooks",3,342,0,0,0
34,"Male",151,61,32,"Australia","Brooks",2,319,0,0,0
23,"Female",176,77,61,"Australia","Asics",0,NA,0,0,0
25,"Female",197,90,58,"Australia","Saucony",2,262,1,1,1
35,"Male",175,77,28,"Australia","Adidas",2,266,0,0,0
26,"Female",154,66,67,"Australia","Saucony",2,303,0,0,0
33,"Male",190,84,46,"Australia",NA,1,343,0,0,1
23,"Female",168,68,42,"USA","Brooks",1,290,1,1,1
21,"Male",167,69,42,"Australia","Asics",2,199,0,0,1
30,"Male",173,76,75,"Australia","Saucony",1,270,0,0,0
28,"Female",164,70,23,"Australia","Nike",2,302,0,1,1
44,"Female",171,75,24,"Australia","Saucony",4,348,0,0,0
37,"Female",167,69,50,"Australia","Nike",2,350,0,0,0
29,"Male",167,75,45,"Australia","Asics",0,NA,0,1,1
25,"Female",150,57,40,"UK","Saucony",2,262,0,0,0
39,"Female",139,46,18,"Australia","Adidas",2,318,0,0,0
28,"Male",161,67,20,"Australia","Saucony",1,296,0,0,0
31,"Female",173,999,35,"Germany","Nike",1,249,0,0,0
42,"Female",176,75,48,"Australia","Saucony",2,285,0,0,0
37,"Female",182,80,41,"Australia","Adidas",3,264,0,0,0
29,"Female",164,74,18,"Australia","Brooks",1,271,0,0,0
32,"Female",194,90,36,"Australia","Saucony",1,349,0,0,1
20,"Male",181,81,47,"Australia","Brooks",2,227,0,0,0
29,"Male",151,62,35,"UK","Brooks",0,NA,0,0,0
30,"Female",182,83,43,"Australia","Adidas",2,297,0,0,0
20,"Male",165,71,53,"Germany","Saucony",1,241,0,0,0
29,"Female",172,74,6,"Australia","Asics",2,296,0,0,0
26,"Male",155,57,32,"Kenya","Nike",2,341,0,0,0
33,"Female",179,80,31,"Australia","Saucony",2,260,0,0,0
31,"Male",178,75,49,"Australia","Asics",0,NA,0,0,0
29,"Male",159,64,58,"Australia","Asics",1,283,0,0,0
31,"Male",171,69,40,"Germany","Asics",3,288,1,1,1
22,"Male",154,60,57,"Australia","Nike",1,274,0,0,0
25,"Male",150,63,66,"Australia","Adidas",3,310,1,1,1
25,"Male",158,62,72,"Australia","Asics",3,221,0,0,1
37,"Female",155,63,34,"Australia","Nike",3,318,1,1,1
20,"Male",183,86,23,"Australia","Brooks",1,203,0,1,1
31,"Female",181,75,25,"Australia","Adidas",0,NA,0,0,0
29,"Female",158,59,57,"Australia","Asics",4,299,0,0,0
29,"Female",173,72,48,"Australia","Asics",1,277,0,0,0
28,"Female",177,79,28,"Australia","Brooks",0,NA,0,0,1
32,"Female",155,59,24,"Australia","Adidas",1,337,0,0,0
23,"Male",170,70,54,"Germany","Saucony",4,250,0,1,1
34,"Female",164,67,22,"Australia","Nike",5,295,0,0,0
40,"Male",171,69,27,"Australia","Asics",4,288,1,1,1
36,"Male",175,69,32,"Australia","Adidas",4,339,0,0,0
24,"Female",177,74,52,"Australia","Brooks",1,345,0,0,0
38,"Female",165,76,19,"Japan","Adidas",4,319,0,0,0
31,"Male",179,84,32,"Australia","Saucony",0,NA,0,0,0
29,"Female",180,73,44,"Australia","Adidas",2,266,0,0,0
26,"Female",175,72,13,"Australia","Nike",3,317,0,0,0
33,"Female",177,75,23,"Australia","Nike",2,300,0,0,0
19,"Female",151,56,44,"Australaia","Nike",3,188,0,0,1
33,"Female",167,70,30,"Australia","Nike",4,345,0,1,1
38,"Female",154,63,71,"Australia","Brooks",2,299,0,0,0
27,"Female",171,68,13,"Germany","Saucony",1,253,0,0,0
32,"Female",180,80,22,"Australia","Brooks",1,312,0,0,0
28,"Male",166,71,45,"Australia","Brooks",4,337,0,0,0
32,"Male",172,73,64,"Australia","Nike",2,268,0,0,1
18,"Male",155,59,62,"Australia","Asics",4,251,0,0,0
19,"Female",182,85,16,"Australia","Adidas",2,294,0,0,0
37,"Female",160,63,54,"Germany","Asics",2,281,0,0,1
24,"Male",176,81,10,"Australia","Adidas",3,180,0,0,0
28,"Male",175,73,13,"Australia","Nike",1,280,0,0,0
33,"Female",181,78,14,"Australia","Asics",1,322,0,0,1
43,"Male",173,72,49,"USA","Adidas",4,368,0,0,0
25,"Female",151,61,48,"Australia","Brooks",0,NA,0,0,0
21,"Female",160,66,16,"Australia","Nike",2,275,0,0,0
21,"Male",155,64,19,"Australia","Asics",3,313,0,1,1
25,"Male",176,71,79,"Australia","Adidas",4,285,0,1,1
34,"Female",201,84,48,"UK","Nike",2,320,0,0,0
35,"Female",150,61,43,"Australia","Asics",0,NA,0,0,0
27,"Male",152,62,24,"Germany","Asics",1,285,0,0,0
28,"Male",159,70,52,"Australia","Asics",4,257,0,0,0
31,"Male",160,68,35,"Australia","Saucony",2,357,0,0,0
20,"Male",164,67,41,"Australia","Nike",1,278,0,0,0
31,"Male",161,61,55,"Australia","Asics",1,272,0,0,0
33,"Female",171,68,95,"Australia","Brooks",0,NA,0,0,1
39,"Female",170,72,32,"Australia","Saucony",3,319,0,0,0
32,"Male",167,69,56,"Australia","Nike",3,320,1,1,1
28,"Female",146,54,51,"Australia","Asics",1,276,0,0,1
37,"Male",161,69,61,"Australia","Brooks",2,282,0,0,0
28,"Female",181,81,49,"Australia","Saucony",1,317,0,0,0
27,"Male",167,74,19,"Australia","Saucony",3,NA,1,1,1
27,"Female",173,74,57,"Germany","Nike",2,308,0,0,0
26,"Female",167,66,71,"Australia","Brooks",0,NA,0,0,0
20,"Male",172,68,30,"Australia","Adidas",2,230,0,0,0
37,"Female",150,60,42,"Japan","Adidas",4,323,0,0,0
46,"Male",170,69,44,"Australia","Asics",5,311,0,0,0
21,"Female",180,75,48,"Australia","Nike",6,252,1,1,1
23,"Female",159,64,18,"Japan","Asics",3,292,1,1,1
32,"Female",161,65,22,"Australia","Adidas",2,270,0,0,0
35,"Male",155,65,18,"Australia","Brooks",4,324,0,0,0
20,"Female",154,58,51,"UK","Saucony",4,288,0,0,1
27,"Female",182,84,28,"Australia","Saucony",1,248,0,0,0
33,"Female",173,80,39,"Kenya","Adidas",3,363,0,0,0
34,"Male",167,76,51,"Australia","Nike",1,318,0,0,0
26,"Female",168,67,64,"Australia","Asics",4,303,0,0,0
31,"Female",153,61,10,"Australia","Nike",0,NA,0,0,0
45,"Female",185,83,41,"Australia","Saucony",2,322,0,0,0
41,"Male",162,63,43,"Australia","Nike",5,354,0,0,0
21,"Female",170,71,69,"Australia","Brooks",2,231,0,0,1
20,"Male",161,71,53,"Australia","Asics",2,325,0,0,0
23,"Male",181,83,38,"Kenya","Nike",2,351,0,0,0
19,"Male",177,72,24,"Australia","Nike",2,214,0,0,0
18,"Male",172,75,61,"Australia","Adidas",1,308,0,0,0
25,"Male",164,71,57,"Australia","Asics",3,304,0,1,1
32,"Male",183,86,68,"Australia","Brooks",2,312,1,1,1
29,"Male",161,64,31,"Australia","Nike",1,263,0,0,0
39,"Male",164,66,31,"Australia","Adidas",4,332,0,0,0
25,"Female",170,73,31,"Australia","Nike",1,252,0,1,1
20,"Female",135,52,64,"Australia","Saucony",5,279,0,0,0
25,"Female",173,76,31,"Australia","Nike",0,NA,0,0,0
20,"Female",170,76,15,"Japan","Nike",1,267,0,0,0
32,"Male",169,63,44,"Australia","Asics",2,317,0,0,0
19,"Male",154,59,83,"Australia","Brooks",2,201,0,1,1
34,"Male",166,70,60,"Australia","Adidas",1,294,0,0,0
34,"Female",166,71,17,"Australia","Nike",2,250,0,0,0
43,"Male",163,55,37,"Australia","Nike",3,310,0,0,0
23,"Female",148,63,18,"Australia","Saucony",5,270,0,0,0
20,"Male",156,62,30,"Australia","Nike",2,226,0,0,0
28,"Male",163,70,24,"Australia","Nike",4,241,0,0,0
28,"Male",173,77,85,"Australia","Adidas",1,278,0,0,0
30,"Female",165,69,42,"Australia","Asics",1,274,0,1,1
21,"Female",187,78,87,"Australia","Asics",2,302,0,0,0
34,"Female",163,62,42,"Aus","Saucony",3,296,0,1,1
31,"Female",170,69,59,"Australia","Brooks",3,250,0,0,0
38,"Male",175,70,72,"USA","Saucony",4,337,0,0,0
37,"Female",176,76,40,"Australia","Saucony",6,286,0,0,0
21,"Male",151,62,34,"Australia","Asics",3,259,0,0,0
28,"Female",168,70,33,"Australia","Asics",2,303,0,0,0
27,"Female",182,78,8,"Australia","Saucony",3,196,0,0,0
28,"Female",160,63,58,"Australia","Brooks",3,230,0,0,0
32,"Female",169,74,39,"Australia","Nike",3,320,1,1,1
49,"Female",173,73,16,"Australia","Asics",5,364,0,0,0
24,"Female",173,77,24,"Australia","Asics",4,318,0,0,0
22,"Female",182,82,22,"Australia","Brooks",3,236,0,0,0
26,"Male",176,74,36,"Germany","Nike",3,246,0,0,0
33,"Male",159,65,20,"Australia","Adidas",2,271,0,0,0
39,"Female",161,64,38,"Australia","Nike",3,365,0,0,0
20,"Female",149,56,65,"Australia","Brooks",3,252,0,0,0
24,"Female",165,72,13,"Australia","Brooks",1,284,0,0,0
31,"Male",146,58,27,"Japan","Nike",1,291,0,0,1
21,"Female",164,72,58,"Australia","Nike",1,334,0,0,0
23,"Male",157,67,29,"Australia","Adidas",2,285,0,0,0
30,"Male",176,78,23,"Aus","Asics",3,283,0,0,0
30,"Female",172,79,42,"Japan","Asics",1,320,0,0,0
32,"Female",154,59,86,"Australia","Brooks",2,285,0,0,1
38,"Female",176,74,24,"Japan","Brooks",4,403,0,0,0
25,"Female",171,69,54,"USA","Adidas",3,248,0,0,0
25,"Male",168,72,20,"Australia","Brooks",3,359,0,0,0
20,"Male",164,62,32,"Australia","Saucony",1,263,0,0,0
37,"Male",175,71,24,"Kenya","Nike",2,283,0,0,0
27,"Female",145,53,56,"Germany","Nike",2,250,0,0,1
48,"Male",168,73,32,"Australia","Asics",3,324,0,0,0
27,"Male",141,52,25,"Australia","Saucony",2,240,0,1,1
24,"Male",167,73,29,"Australia","Asics",0,NA,0,0,0
36,"Female",194,86,21,"Australia","Asics",7,327,0,0,1
19,"Male",168,70,42,"Australia","Saucony",1,177,0,0,1
21,"Male",171,77,25,"Australia","Brooks",1,247,0,0,0
22,"Female",172,81,24,"Australia","Brooks",1,258,0,0,0
33,"Female",158,60,27,"Japan","Asics",1,315,0,0,0
24,"Female",177,77,30,"Australia","Brooks",0,NA,0,0,0
20,"Male",178,73,16,"Australia","Asics",4,231,0,0,1
36,"Female",163,64,50,"Australia","Brooks",5,264,1,1,1
42,"Female",183,79,32,"Australia","Saucony",7,290,0,0,0
44,"Male",160,65,34,"Australia","Asics",4,361,0,0,0
32,"Female",139,50,71,"Australia","Nike",3,337,0,0,1
21,"Male",156,61,89,"Australia","Adidas",0,NA,0,0,0
21,"Female",178,77,75,"Australia","Brooks",1,245,0,1,1
22,"Female",162,68,20,"Australia","Asics",1,262,0,0,0
24,"Female",163,70,48,"Australia","Brooks",2,263,0,0,1
24,"Male",181,85,38,"Australia",NA,0,NA,0,0,0
30,"Male",200,86,31,"Australia","Saucony",1,315,0,0,0
21,"Male",177,70,53,"USA","Adidas",2,301,0,0,0
32,"Male",174,82,18,"Australia","Adidas",1,283,0,0,0
44,"Female",180,78,41,"Australia",NA,4,301,0,1,1
25,"Male",159,63,57,"Australia","Asics",1,276,0,0,0
31,"Male",174,79,71,"Australia","Nike",1,298,0,0,0
30,"Male",184,80,49,"Australia","Asics",0,NA,0,0,1
31,"Male",149,62,27,"Australia","Nike",2,262,0,0,0
25,"Female",162,63,26,"USA","Saucony",0,NA,0,0,0
23,"Male",157,64,29,"Australia","Nike",2,231,0,1,1
39,"Female",167,70,30,"Australia","Brooks",2,300,0,0,0
33,"Male",191,82,6,"Australia","Nike",1,305,0,0,0
27,"Male",190,85,40,"Australia","Adidas",2,273,0,0,1
39,"Male",179,85,57,"Australia","Asics",6,310,0,0,0
34,"Female",160,57,61,"Australia","Saucony",1,285,0,0,0
22,"Female",164,70,30,"Australia","Nike",1,262,0,0,0
37,"Female",158,67,40,"Australia","Brooks",3,310,0,0,0
19,"Male",177,74,21,"Kenya","Saucony",1,208,0,0,1
32,"Female",169,68,50,"Australia","Brooks",2,265,0,0,0
22,"Female",166,65,45,"Australia","Adidas",1,187,0,1,1
26,"Female",146,56,41,"Kenya","Asics",2,285,0,0,0
34,"Male",178,81,43,"Australia","Brooks",1,342,0,0,0
44,"Female",166,68,38,"Australia","Adidas",2,304,0,0,0
21,"Male",175,86,18,"Australia","Asics",3,204,0,1,1
38,"Male",175,76,50,"Australia","Saucony",4,339,0,0,1
31,"Female",174,74,64,"Australia","Brooks",2,286,0,0,0
22,"Female",157,65,29,"Australia","Brooks",1,256,0,0,0
33,"Female",172,76,22,"Australia","Adidas",1,323,0,0,0
28,"Male",157,62,26,"Australia","Brooks",3,269,0,0,0
18,"Male",157,68,56,"Australia","Saucony",1,226,0,0,0
35,"Male",144,56,51,"Australia","Adidas",2,375,0,0,0
23,"Female",173,75,28,"Australia","Saucony",3,275,0,0,0
29,"Female",150,53,15,"Kenya","Saucony",2,221,0,0,0
25,"Male",138,50,17,"Japan","Adidas",3,257,0,0,0
39,"Male",178,75,43,"Australia","Asics",1,301,0,0,1
39,"Male",166,69,46,"Australia","Adidas",3,340,0,0,0
30,"Female",170,68,43,"Germany","Brooks",0,NA,0,0,0
21,"Male",169,69,15,"Australia","Nike",0,NA,0,0,0
41,"Male",163,70,64,"Australia","Brooks",2,323,0,1,1
23,"Female",146,58,30,"Kenya","Asics",2,245,0,0,0
25,"Female",169,80,52,"Australia","Brooks",1,243,0,0,0
42,"Female",150,57,27,"Australia","Asics",4,341,0,0,0
33,"Female",167,73,72,"Germany","Brooks",3,282,0,0,0
23,"Female",155,64,30,"Australia","Asics",1,296,0,0,0
32,"Female",165,71,22,"Australia","Saucony",2,317,0,0,0
41,"Male",169,71,62,"Australia","Saucony",2,324,0,0,0
27,"Male",181,79,48,"Australia","Asics",2,290,0,0,0
42,"Female",149,56,62,"Australia","Adidas",4,309,0,0,0
30,"Male",174,65,44,"Australia","Asics",2,365,0,0,0
30,"Female",166,78,24,"USA","Nike",1,293,0,0,0
25,"Female",172,73,45,"Australia","Brooks",1,322,0,0,0
29,"Male",162,63,33,"Australia","Adidas",1,307,0,0,0
40,"Female",162,64,33,"UK","Nike",2,336,0,0,0
24,"Female",160,71,18,"Australia","Saucony",3,314,0,0,0
38,"Female",166,72,15,"Australia","Brooks",1,313,0,0,0
54,"Male",156,62,44,"UK","Asics",4,350,0,0,0
22,"Female",168,72,11,"Australia","Saucony",5,264,0,0,0
20,"Male",183,81,56,"Australia","Nike",5,218,0,1,1
36,"Female",151,63,76,"Australia","Nike",4,271,0,0,0
32,"Male",174,71,47,"Australia","Saucony",3,245,0,0,0
30,"Male",168,76,52,"Australia","Nike",1,315,0,1,1
56,"Male",182,74,15,"Australia","Brooks",5,374,0,0,0
32,"Male",183,80,21,"Australia","Nike",1,280,0,1,1
21,"Female",173,75,83,"Australia","Asics",2,235,0,0,0
25,"Male",159,69,113,"UK","Asics",1,285,0,0,0
44,"Female",167,70,29,"Australia","Saucony",3,309,0,0,0
31,"Female",181,78,43,"Australia","Saucony",3,330,0,0,0
32,"Female",177,69,32,"Australia","Saucony",2,289,0,0,1
25,"Female",169,76,59,"Australia","Brooks",2,278,0,0,0
24,"Male",173,77,18,"Australia","Brooks",1,277,1,1,1
25,"Female",169,72,32,"Australia","Brooks",2,262,0,1,1
31,"Female",160,69,73,"USA","Brooks",3,313,0,0,0
21,"Male",177,79,53,"Australia","Adidas",5,265,0,0,1
26,"Male",170,69,39,"Australia","Nike",2,299,0,0,1
33,"Female",150,60,40,"UK","Saucony",6,274,0,0,0
24,"Female",161,70,19,"Australia","Nike",2,265,0,0,0
20,"Female",185,80,41,"Germany","Saucony",0,NA,0,0,0
20,"Male",159,61,37,"Australia","Adidas",3,266,0,0,0
30,"Female",180,78,34,"Australia","Brooks",1,313,0,0,1
28,"Male",163,74,34,"Australia","Nike",1,285,0,1,1
32,"Male",170,73,58,"Australia","Nike",2,306,0,0,0
28,"Male",156,65,53,"Australia","Brooks",2,278,0,0,0
22,"Female",171,76,12,"Australia","Asics",1,246,0,1,1
33,"Male",157,66,32,"Australia","Asics",0,NA,0,0,1
27,"Male",177,79,48,"Australia","Saucony",1,285,0,0,1
29,"Male",160,59,81,"Australia","Adidas",0,NA,0,0,0
39,"Male",175,79,53,"Australia","Adidas",3,328,0,0,1
37,"Male",165,65,35,"Australia","Asics",2,281,1,1,1
26,"Female",163,68,48,"Australia","Saucony",1,334,0,0,0
27,"Female",166,67,30,"Australia","Saucony",1,330,0,0,0
48,"Male",179,79,44,"Germany","Saucony",4,398,0,0,1
20,"Male",164,71,45,"Australia","Asics",5,NA,0,0,0
24,"Male",179,83,18,"Australia","Nike",1,244,0,0,0
29,"Male",158,64,71,"Japan","Asics",2,303,0,0,1
41,"Female",166,67,67,"Australia","Brooks",3,298,0,1,1
28,"Female",158,68,74,"Australia","Adidas",1,373,0,0,0
25,"Male",176,76,38,"Australia","Brooks",0,NA,0,0,0
23,"Male",171,69,47,"Australia","Brooks",2,260,0,0,0
29,"Female",178,83,62,"Australia","Nike",1,290,1,1,1
32,"Female",172,72,15,"Australia","Asics",2,260,0,0,0
36,"Female",155,56,31,"Kenya","Asics",2,352,0,0,0
20,"Male",157,62,57,"Australia","Asics",0,NA,0,1,1
33,"Female",153,59,35,"Australia","Saucony",3,284,0,0,1
30,"Female",166,70,16,"Australia","Saucony",1,288,0,0,0
23,"Female",173,79,76,"Australia","Brooks",3,238,0,0,0
34,"Male",164,68,21,"Australia","Adidas",2,302,1,1,1
26,"Male",146,55,34,"Australia","Nike",2,251,0,0,0
23,"Female",175,73,70,"Australia","Asics",2,195,0,0,0
27,"Male",171,73,48,"Australia","Nike",3,304,0,0,0
41,"Male",163,67,19,"Australia","Adidas",3,333,0,0,0
29,"Male",185,77,44,"Japan","Asics",1,287,0,0,1
19,"Male",184,80,23,"Australia","Nike",1,277,0,0,0
21,"Male",172,75,34,"Australia","Brooks",1,339,0,0,0
25,"Male",163,67,24,"Australia","Nike",0,NA,0,0,1
19,"Male",173,77,55,"UK","Brooks",2,246,0,0,0
20,"Male",164,58,33,"Australia","Adidas",0,NA,0,0,0
24,"Female",169,70,40,"Australia","Nike",2,208,0,0,0
40,"Male",179,75,20,"Australia","Adidas",3,322,0,0,0
24,"Female",137,47,50,"Germany","Nike",1,237,0,0,0
37,"Male",158,56,34,"Australia","Brooks",3,270,0,0,0
46,"Male",167,74,45,"Australia","Asics",4,292,1,1,1
39,"Male",177,74,18,"Australia","Adidas",5,325,0,0,0
29,"Female",175,72,19,"Australia","Nike",0,NA,0,0,0
24,"Female",148,60,42,"UK","Brooks",2,285,0,0,0
30,"Female",184,86,56,"UK","Saucony",2,336,0,0,0
31,"Female",163,71,54,"Australia","Adidas",1,283,0,0,1
31,"Male",169,65,22,"Australia","Asics",4,282,0,0,0
28,"Male",180,82,20,"Australia","Saucony",2,299,0,0,0
18,"Male",167,75,30,"Australia","Asics",3,241,0,0,0
33,"Male",174,71,14,"Australia","Saucony",2,267,0,0,0
20,"Male",180,77,85,"Australia","Brooks",1,307,0,0,0
30,"Male",164,69,64,"Australia","Saucony",1,312,0,1,1
25,"Female",165,69,53,"Australia","Saucony",3,254,0,1,1
19,"Female",179,75,13,"Australia","Asics",2,228,0,0,0
33,"Male",178,78,62,"Australia","Asics",1,341,0,0,0
25,"Female",186,81,21,"Australia","Adidas",4,296,0,0,0
38,"Male",156,62,23,"UK",NA,2,292,0,0,0
43,"Male",161,64,32,"Australia","Asics",3,339,0,0,0
29,"Male",169,68,81,"Australia","Adidas",1,345,0,0,0
33,"Female",176,78,26,"Australia","Adidas",0,NA,0,0,1
25,"Male",164,70,91,"Australia","Saucony",3,294,0,0,0
53,"Female",174,76,11,"Australia","Brooks",2,393,0,0,0
28,"Female",176,78,15,"USA","Nike",2,252,0,0,0
27,"Female",162,65,8,"Australia","Nike",4,NA,0,0,0
48,"Female",156,63,21,"Australia","Adidas",3,361,0,0,0
21,"Female",143,57,44,"Kenya","Adidas",4,284,0,0,0
18,"Male",155,64,39,"Australia","Adidas",3,219,1,1,1
40,"Female",157,59,48,"Australia","Saucony",4,303,0,0,1
25,"Male",152,54,37,"Japan","Brooks",1,266,0,1,1
25,"Female",177,74,55,"Australia","Brooks",4,268,1,1,1
23,"Male",158,65,54,"Australia","Brooks",1,236,0,0,0
25,"Male",168,66,78,"Australia","Asics",5,285,0,0,0
30,"Female",159,61,29,"Kenya","Nike",5,357,0,0,0
22,"Female",169,71,55,"Australia","Brooks",2,279,0,0,0
35,"Female",163,69,59,"Australia","Nike",4,309,0,0,0
36,"Male",162,71,92,"USA","Saucony",3,409,0,0,0
43,"Female",178,79,24,"Australia","Asics",3,321,0,0,0
41,"Female",159,70,36,"Australia","Asics",3,352,0,0,0
23,"Female",149,59,37,"Australia","Asics",3,219,0,1,1
31,"Female",169,69,78,"Australia","Adidas",0,NA,0,1,1
35,"Female",182,73,63,"Australia","Brooks",4,290,0,0,0
19,"Female",145,50,44,"Australia","Adidas",1,202,0,0,0
32,"Male",154,61,30,"Germany","Brooks",2,309,0,0,0
25,"Male",164,70,72,"Australia","Saucony",1,284,0,0,0
32,"Female",164,59,55,"Japan","Nike",1,308,0,0,0
35,"Male",154,58,9,"Australia","Brooks",4,301,0,0,0
26,"Female",174,72,24,"Kenya","Nike",1,247,0,0,0
32,"Male",177,76,41,"Germany","Asics",5,308,0,0,1
40,"Female",166,74,45,"Australia","Nike",1,314,0,0,0
39,"Female",163,62,36,"Australia","Nike",4,330,0,0,0
31,"Male",165,79,42,"Australia","Saucony",3,270,0,0,0
38,"Male",160,67,36,"Australia","Saucony",4,366,0,0,0
22,"Female",168,74,31,"Australia","Asics",2,261,0,1,1
27,"Female",151,58,20,"UK","Adidas",4,291,0,0,0
42,"Female",174,75,61,"Australia","Brooks",1,323,0,0,0
32,"Male",161,63,15,"Australia","Adidas",1,285,0,1,1
29,"Male",166,70,39,"Australia","Adidas",1,292,0,0,0
18,"Male",143,50,24,"Australia","Nike",3,299,0,0,0
21,"Male",171,71,45,"UK","Saucony",3,268,0,1,1
28,"Female",168,71,17,"Australia","Brooks",3,280,0,0,0
25,"Female",153,63,7,NA,"Brooks",2,282,0,0,0
24,"Male",165,67,65,"Australia","Adidas",1,333,0,0,1
25,"Male",193,91,71,"Australia","Brooks",1,267,0,0,0
22,"Male",172,73,45,"Australia","Saucony",0,NA,0,0,0
24,"Male",174,75,35,"Australia","Saucony",3,211,0,0,1
23,"Female",161,66,56,"UK","Asics",3,222,0,0,0
35,"Male",160,66,73,"Australia","Asics",6,330,0,1,1
19,"Male",169,73,29,"Kenya","Asics",2,201,0,0,0
21,"Female",171,65,50,"Australia","Brooks",3,268,0,0,1
30,"Male",176,71,67,"Australia","Nike",2,340,0,0,1
25,"Male",187,94,46,"Australia","Brooks",4,293,0,0,0
32,"Male",164,64,65,"Australia","Brooks",0,NA,0,1,1
25,"Male",187,84,-54,"Australia","Nike",0,NA,0,0,0
23,"Male",173,76,73,"Australia","Nike",2,294,0,0,0
26,"Male",166,74,90,NA,"Adidas",2,267,0,0,0
27,"Female",154,60,36,"Australia","Adidas",1,268,0,0,0
27,"Female",167,65,21,"Australia","Brooks",2,309,0,0,1
32,"Female",184,92,25,"Australia","Asics",2,348,0,0,1
29,"Male",175,77,58,"Australia","Adidas",1,263,0,0,0
30,"Female",172,72,14,"Australia","Asics",1,325,0,0,1
27,"Male",157,64,60,"Australia","Brooks",6,205,0,1,1
23,"Female",163,66,25,"Australia","Asics",2,287,0,0,0
35,"Male",161,61,48,"Australia","Brooks",8,301,0,0,0
32,"Female",146,53,44,"UK","Asics",2,248,0,0,0
26,"Female",196,91,50,"USA","Asics",1,215,0,0,0
21,"Male",164,61,54,"Australia","Saucony",2,294,0,0,1
34,"Male",177,73,54,"Australia","Adidas",3,346,0,0,0
37,"Male",170,74,59,"USA","Nike",3,233,0,0,0
33,"Male",163,69,48,"Australia","Brooks",0,NA,0,0,0
28,"Female",169,71,26,"Australia","Asics",1,267,0,0,0
23,"Female",148,49,102,"Australia","Nike",1,267,0,0,0
30,"Male",175,70,62,"Australia","Saucony",3,265,0,0,1
28,"Male",175,64,36,"Australia","Saucony",0,NA,0,0,0
28,"Male",171,77,16,"Australia","Brooks",2,341,0,0,1
36,"Male",181,69,34,"Australia","Brooks",3,277,0,0,0
31,"Female",183,77,115,"Australia","Asics",2,302,0,0,0
19,"Male",165,72,23,"Australia","Brooks",2,204,0,0,0
20,"Female",173,75,32,"Australia","Saucony",2,186,0,0,0
32,"Female",174,75,40,"Australia","Brooks",4,304,0,0,0
21,"Female",162,68,17,"Japan","Brooks",3,269,0,0,0
23,"Male",167,70,34,"USA","Asics",1,326,0,0,0
23,"Female",171,70,72,"UK","Asics",2,280,0,0,0
20,"Male",174,76,52,"Australia","Brooks",3,286,0,0,0
40,"Male",158,62,25,"Australia","Nike",2,285,0,0,0
39,"Male",150,59,27,"Australia","Brooks",3,355,0,0,0
